Track ID,accousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
5O1mMmRBq1N0BLZQaJrqyY,0.163,0.779,175360,0.634,1.80E-05,7,0.163,-5.689,0,0.193,180.16,4,0.751,2
0NazE9anug2w3BrMeFO3Nn,0.63,0.551,153544,0.855,0.0037,4,0.289,-7.465,1,0.0338,117.078,4,0.853,2
7t27DLlJCOCt0Y3XTUGAbc,0.126,0.867,166407,0.811,2.47E-06,1,0.0676,-5.437,1,0.112,149.967,4,0.829,2
067nPDh7AnPB03QRoGptQb,0.878,0.328,200787,0.353,0.202,11,0.116,-16.002,0,0.04,128.03,4,0.107,1
6za2vTz4xKJzNhxJGi8Tic,4.39E-05,0.427,287052,0.925,0.662,9,0.157,-6.21,1,0.0716,89.015,4,0.151,2
48rkmdkIF3TyGxAdscaHn4,0.352,0.619,232013,0.784,0,1,0.143,-5.934,1,0.0545,116.981,4,0.381,2
4a00O9Fx6Wvp2LJGvCLxSm,0.00468,0.6,164739,0.691,0.399,11,0.817,-8.142,0,0.0326,133.033,4,0.807,2
2Ofae1ug0iMCbBZBwXk1WH,0.474,0.505,369520,0.368,2.56E-06,7,0.341,-12.191,1,0.248,121.535,4,0.175,1
1MGWgLxUXDodD8Tw8TFppN,0.00252,0.848,201893,0.455,0,1,0.112,-9.568,1,0.0746,163.004,4,0.66,2
7zyc6sHkQDLXzwwwL6oBLA,0.826,0.474,227400,0.334,0,5,0.129,-6.837,1,0.0307,126.837,4,0.316,1
3XbNseJrIK8LzoTh4eA0Xf,0.05,0.577,275040,0.613,0,7,0.0917,-9.346,1,0.543,133.652,5,0.422,2
6cvMj4aI5W6wVXUWkDbAIA,0.456,0.475,127605,0.711,1.58E-06,1,0.25,-5.075,1,0.358,104.242,4,0.471,2
2ucaZEPtuPcNDEqBZJvFmQ,1.50E-06,0.426,216539,0.975,0.161,3,0.322,-3.426,0,0.0645,145.013,4,0.241,2
3qE035U6AAza65qRIamfKh,0.752,0.833,181466,0.271,0.0257,8,0.113,-14.448,0,0.0977,118.015,4,0.95,2
0MynHglmFbEtxKLovTg5yW,0.25,0.676,166200,0.759,0.00377,10,0.156,-5.695,0,0.0517,79.011,4,0.796,2
3tc4wbCQ0KOIRm05OW5KT5,0.292,0.389,218190,0.886,0.0591,1,0.134,-6.096,1,0.0829,167.645,4,0.904,1
1Bh0UzthW8pKEnYg7v40Oa,0.628,0.539,288595,0.431,0.653,8,0.11,-9.298,1,0.0249,105.156,4,0.122,2
266IIumrVN7EGGnPCgG5qE,0.0407,0.729,241533,0.883,0.129,7,0.0673,-5.89,1,0.0649,116.064,4,0.562,1
6uAFvTE1HH1JzLBIftn2hf,3.67E-05,0.165,220960,0.993,0.244,2,0.0865,-3.536,1,0.342,182.399,4,0.195,2
1aAgVzvzyoFB2ZoXuZR3pR,0.0198,0.78,197387,0.789,1.35E-05,6,0.271,-6.166,0,0.0483,104.999,4,0.75,2
7cAOkANZMgOB5r7oNAZcs3,0.342,0.789,136887,0.748,0,1,0.278,-6.77,1,0.438,141.373,4,0.715,2
60QHI6dxXHeRe1GBWkYaMf,0.0487,0.503,197968,0.727,0,0,0.128,-3.256,1,0.0257,160.043,4,0.717,2
24KD18eYQQQWaSW9Von1vA,0.154,0.671,192413,0.583,0,4,0.24,-6.551,0,0.0737,125.916,4,0.43,2
7grWGhX8SHNmyGOkMNVMCt,0.00258,0.616,194427,0.877,2.56E-06,1,0.114,-4.223,1,0.0347,127.981,4,0.94,3
2ss3MnwwHVCEpf3GVTopgb,0.000783,0.759,182222,0.934,0.00878,9,0.0396,-2.714,1,0.144,108.067,4,0.533,2
194IyRcyEwRpu2iCvqyq71,0.0215,0.551,217040,0.634,0,4,0.121,-5.898,1,0.03,82.497,4,0.349,2
15qVraQOI2EjZPPM05YGBS,0.0611,0.737,137947,0.918,2.90E-05,1,0.107,-6.159,0,0.132,174.022,4,0.664,2
6NsKNk5BPMsInJmkmGd5Oh,0.89,0.479,253987,0.55,0.0254,6,0.111,-8.852,0,0.0459,130.066,4,0.164,2
6eTKiVyN9yvi2kuO8KKtVd,0.000144,0.673,212202,0.64,0.055,2,0.0864,-5.275,0,0.0287,101.013,4,0.234,2
1xcRZAMx8g1l0QmJBjhq7r,0.0011,0.519,177493,0.525,6.54E-05,2,0.0897,-5.734,1,0.0269,78.519,3,0.41,1
7FopStUBswqnPSQWON08Qo,0.404,0.782,51667,0.423,0.702,11,0.14,-12.921,1,0.0573,113.076,4,0.0921,1
5bSt1mo88TkzsicVrzm57H,0.00297,0.612,197911,0.763,1.87E-06,5,0.38,-6.851,0,0.0664,132.031,1,0.626,2
72Ydsf2tvSytAy3Ylagps1,7.22E-06,0.493,272252,0.968,0.0261,2,0.177,-4.041,1,0.0986,119.984,4,0.0741,2
0qkdE1C0ufnUISKwhg8Wh6,0.016,0.576,206598,0.724,0,0,0.107,-5.147,1,0.0274,93.029,4,0.34,3
2Csi8BB8tZUiTaQgdSUazw,0.00467,0.393,255046,0.922,1.00E-06,11,0.0784,-5.948,0,0.0866,183.081,4,0.368,2
0XPpkGBVE0QIOGSvW1nMEz,0.321,0.654,242465,0.64,0.039,3,0.157,-7.267,1,0.305,76.127,4,0.822,2
5naar7XewEOAjOywIp6Jjq,0.00112,0.504,155147,0.708,0.000424,11,0.788,-5.896,0,0.0343,82.009,4,0.51,2
6IAgarq2wDeYzpsY2Kx0Hw,0.0227,0.827,236120,0.553,1.52E-05,1,0.176,-5.296,1,0.032,110.015,4,0.0631,2
4J7XWv29y6tslYqTlrC0Ys,0.823,0.468,485733,0.58,0.94,4,0.278,-12.295,0,0.0589,116.581,4,0.48,1
0R4JFbRNbF8YLT8pSgBDyI,0.843,0.505,238280,0.399,3.08E-06,8,0.112,-6.939,1,0.029,129.663,4,0.254,1
1gLEdHMnuTP11tWYovZbZi,0.0938,0.752,199267,0.669,0,0,0.0375,-6.59,1,0.427,68.332,4,0.49,2
5fc4l2JMXrVLAOsAlWxmNi,0.18,0.634,261880,0.832,0.000238,9,0.313,-7.053,0,0.0472,110.036,4,0.326,1
3JuJ79XWh5vZkA3zserZSW,0.824,0.593,391786,0.579,0.838,11,0.816,-9.319,0,0.0537,119.489,4,0.348,1
31F0KxmTD4rz3o0tJht5RL,0.118,0.878,183746,0.779,0.0192,7,0.104,-7.283,1,0.135,115.009,4,0.778,2
6teymzBXLqFGP0zDDcgKKd,0.125,0.56,300707,0.734,0.579,0,0.163,-3.594,1,0.0278,116.097,4,0.739,1
3LgWsmilsrWXiPYQFRD0T7,0.837,0.153,119410,0.138,0.55,6,0.254,-21.877,0,0.0503,74.318,3,0.0503,3
64A9y9P7bYRFh8hg0Mo38H,0.00122,0.419,380799,0.956,0.00276,2,0.234,-2.797,1,0.0459,93.015,4,0.552,1
0ltXEHv2uh7D8aOxzNVOqE,6.20E-05,0.299,215307,0.961,0.264,8,0.169,-2.9,1,0.136,173.003,4,0.22,2
7x5shgmSrMeIfeGIVzspPK,0.0431,0.526,210696,0.765,4.22E-06,11,0.39,-5.855,1,0.243,167.813,4,0.84,2
7sfyJRbnEeSavMhPVQdvRc,0.0829,0.499,190562,0.634,6.29E-05,0,0.168,-4.636,0,0.213,179.907,4,0.459,2
6OIIcShfNE89jCEC1FN7Dk,0.519,0.503,225678,0.28,1.68E-06,2,0.098,-12.302,1,0.034,124.671,4,0.259,1
2Go6Kd8Ud2RWRWrPgDCCBR,0.635,0.508,69261,0.615,0.53,2,0.129,-7.016,1,0.356,112.37,5,0.293,2
1IMhRFnHQRUCJ74zWvcqag,0.767,0.463,56024,0.366,1.41E-06,11,0.111,-19.952,1,0.502,70.616,4,0.544,2
7KW3XQV5Or5CF57MYVj5h4,0.0453,0.699,184533,0.633,0,6,0.101,-6.547,1,0.0362,123.449,4,0.458,2
7nngN6EHQBhayU6oROH20p,0.000501,0.526,295328,0.784,0.000294,4,0.184,-8.045,1,0.043,113.494,4,0.594,2
0doOvUe6IiDVGBnvdH5VQF,0.307,0.608,130347,0.862,0,6,0.419,-4.213,0,0.273,174.091,4,0.613,2
2EGtBS7Ws3ajiSkJLviFJ4,0.0457,0.958,180453,0.597,0,9,0.138,-7.092,0,0.111,127.931,4,0.619,3
62ZVdSLeArEcnUz4gKWcnA,0.592,0.56,421665,0.575,0.0319,4,0.698,-12.246,0,0.046,115.638,4,0.509,1
1fuZj2KGTc1b9YLfbITKk0,0.0859,0.704,209053,0.741,0,0,0.173,-4.779,1,0.0349,121.994,4,0.569,2
1SKRlqFgMVRcILCxhIMsoa,0.0666,0.843,232013,0.515,0,0,0.114,-6.631,1,0.283,119.996,4,0.346,2
5TocQE0LESbiqk6sd3Y5Hm,0.132,0.553,231928,0.549,0.0274,5,0.0847,-8.179,0,0.0735,160.131,4,0.147,2
6Qf4IM94FRMkoGLZTaabq4,0.809,0.589,105587,0.559,0.000585,1,0.103,-8.167,0,0.212,129.801,4,0.312,2
7iv32XEy2HlM7PqQO4lp5f,0.272,0.678,193600,0.487,0.000261,4,0.181,-7.177,1,0.0866,141.983,4,0.48,3
70RfJ89j3kqOP1kQ9plOOy,0.00743,0.525,220269,0.386,0.00776,6,0.137,-9.985,1,0.0388,137.975,4,0.103,2
7MjiOjUBplvWpa37nYB4HO,0.00195,0.511,220270,0.989,0.000734,10,0.383,-4.416,1,0.0899,139.003,4,0.682,1
2c0yc516i10Bf3qOYgSAMC,0.134,0.748,235680,0.681,1.95E-06,5,0.128,-6.801,0,0.0611,117.477,4,0.919,2
01O31U0unWD6WkQjrPTdZs,0.0656,0.14,679933,0.502,0.0583,4,0.18,-10.324,0,0.0354,79.741,4,0.0853,1
3qWGq8f8cWbVp8LywkG9tQ,0.383,0.555,233867,0.584,0,11,0.102,-5.397,1,0.0334,174.134,4,0.713,1
6E2wLfzuSxTNeEBEDj789e,0.0638,0.59,208867,0.944,6.58E-05,11,0.238,-2.31,1,0.0346,115.035,4,0.855,1
5p4aqYZlL44hI0imyk7AV2,0.939,0.35,252620,0.224,0,10,0.0958,-9.708,1,0.0603,189.44,3,0.15,2
4Rl1ZUq0O4SR6qh7Sk1sI2,0.0178,0.671,223307,0.624,0.00216,5,0.121,-5.093,1,0.0263,110.035,4,0.641,2
3Oe4bUolbmzCXCak018hRx,0.418,0.486,185304,0.836,0.158,0,0.2,-5.994,1,0.0377,149.999,4,0.465,1
2hCs9X2iCsrrSFDXelSZMv,0.118,0.609,195067,0.911,0.000605,6,0.135,-4.219,1,0.0745,79.987,4,0.611,2
1NstxZBzRTJ9kUjwvnDWbi,0.0102,0.949,243701,0.472,0,10,0.219,-4.2,0,0.0883,133.938,4,0.446,2
2DROU2PMffuPfU5obZRxZs,0.0481,0.644,201540,0.657,0,0,0.332,-5.506,1,0.0253,99.966,4,0.53,2
4gWB7XaTDpeT1OF1KqD5Hk,2.97E-05,0.433,230053,0.866,0.00476,0,0.0832,-5.106,1,0.0418,98.022,4,0.381,1
3N3mvXl0FrldFGW4yZiGxa,0.295,0.711,210240,0.523,0.000115,2,0.135,-6.973,0,0.0686,75.9,4,0.778,2
24FFOpCA6bc5YoU2F3TKqS,0.0137,0.536,253251,0.776,1.83E-05,1,0.269,-6.343,0,0.0485,144.037,4,0.414,2
4GAFlFLouTialsJv1kiKaC,0.0991,0.727,187160,0.702,9.42E-06,4,0.739,-6.19,1,0.131,110.005,4,0.525,2
0OH8XpNrxWJxmcT1R0UZU1,0.000155,0.22,358853,0.84,0.00206,3,0.0787,-5.543,0,0.0507,154.99,4,0.508,1
2CEaoCPX97Oy3iYQentxJg,0.00293,0.709,259505,0.734,0.136,0,0.0899,-6.75,1,0.0394,127.995,4,0.96,2
5h3v26dK0lG5qCih8m96nk,0.00355,0.457,201053,0.937,0.0202,4,0.111,-6.548,1,0.0621,149.076,4,0.363,1
7eoe8FogNvBMhlL5H2OuvE,0.6,0.636,270947,0.745,0.835,0,0.184,-10.608,1,0.0577,172.015,4,0.43,2
6FOQFG9G8KrE6vM4PxbGwF,0.117,0.538,130167,0.463,0,1,0.315,-8.75,0,0.0736,156.603,4,0.423,2
7q3bAvmjWOB6PpUA7Nozju,1.16E-05,0.434,273563,0.993,0.0679,11,0.0601,-4.437,1,0.147,170.033,4,0.234,1
43nstb1DmOr2SbWc9rlV9e,0.0191,0.674,203707,0.812,0.000103,9,0.17,-4.16,0,0.0786,139.986,4,0.593,2
0qrsGYzpXIEbmdzgnwqTlx,0.115,0.709,216084,0.822,2.11E-06,2,0.148,-4.565,1,0.0552,113.993,4,0.661,2
4rh76oAzFiCCnvApnATcul,0.804,0.161,223784,0.267,0.872,2,0.166,-14.439,1,0.04,85.771,3,0.0326,1
2NDiOLyYHQ1eg6E1ftpm4B,0.0858,0.676,165907,0.856,0,1,0.605,-5.068,1,0.325,80.301,4,0.577,1
4cW8wxMfDQTHixWE9LLkKQ,0.38,0.578,208014,0.458,1.49E-05,2,0.141,-7.101,1,0.0402,81.522,4,0.407,2
3IP1HXZuzTSmdnYd7vGiqP,0.0177,0.89,198240,0.634,0,10,0.109,-8.379,0,0.221,154.969,4,0.68,1
2azCTjeAJhMpIyzcifhGKU,0.0477,0.597,261507,0.875,0,7,0.186,-5.908,1,0.0316,120.023,4,0.547,2
7oZt2PQqDbJKhkhXULE5jS,0.687,0.719,217540,0.472,0.751,5,0.111,-14.216,0,0.0548,147.922,4,0.788,2
5suOlPxijvD4kWVXBQLs9e,0.0746,0.669,186885,0.834,0.000447,8,0.26,-3.646,1,0.0465,86.952,4,0.467,2
6TundFjUfb1WbX6XkDHl9v,0.109,0.65,357551,0.769,0.923,6,0.0421,-6.606,1,0.0374,123.489,4,0.624,1
11DDjAquc0iUyoXsUDGseU,0.000718,0.305,121853,0.988,0.871,0,0.47,-6.316,1,0.11,129.356,3,0.0321,1
0NLWIxRzZCM1dDUxAuoqbG,0.0245,0.631,233427,0.877,0.000122,9,0.0707,-3.362,0,0.0662,108.47,4,0.529,2
46EJRlXmqJjGeFESAGC31w,8.08E-05,0.567,151347,0.825,0.126,4,0.515,-5.142,1,0.0372,115.036,4,0.443,1
679HxTmmDmrbs8BIuZr26f,0.265,0.438,240720,0.529,2.19E-06,5,0.157,-8.679,1,0.0493,122.616,4,0.288,2
4qUtC2BwFC154Ha8YQRrkk,0.565,0.326,228071,0.303,0.000655,9,0.161,-11.802,1,0.047,78.888,3,0.0677,3
2cWeBmv16w8wV4Z4qHih3f,0.386,0.824,214347,0.47,1.90E-05,4,0.0638,-6.652,0,0.047,123.112,4,0.0994,2
1vyy9L7vtOfPIEEGzcNXNz,0.0463,0.577,237742,0.713,0.00012,7,0.107,-5.982,1,0.0318,132.036,4,0.541,1
0owbxmu5woakpiJ43sTKN7,0.296,0.457,582715,0.873,0.0511,2,0.734,-7.961,1,0.107,97.704,4,0.435,1
1KgS3NtxZ0yCVvWWHhYtyx,0.00414,0.601,214186,0.676,0,9,0.186,-4.423,1,0.0926,167.92,4,0.391,2
0tCD4um9Mbqli92icIS3Jo,0.353,0.897,178298,0.449,4.31E-06,7,0.122,-9.353,1,0.0921,115.959,4,0.631,2
5mlY6ikS914pAqqQ20r3Us,0.371,0.588,214347,0.798,0,6,0.106,-4.507,1,0.04,137.996,4,0.763,1
0VPKan5aM2nQy5voiAjjUo,0.432,0.681,357948,0.61,0.00158,1,0.144,-9.629,0,0.0413,104.995,4,0.121,2
716IzgeD9yjfCiZuG9aG4i,0.0351,0.721,90816,0.892,0.000212,8,0.575,-8.606,1,0.207,118.982,4,0.416,2
7rh2dILDB9kLIUtkE8AtIf,0.0751,0.739,260413,0.431,1.46E-05,0,0.0985,-6.137,0,0.0327,79.04,4,0.654,2
4a92XwkRTBH2oOCbrfPWXK,0.00624,0.686,251000,0.822,2.91E-05,11,0.16,-2.984,1,0.0392,89.991,4,0.776,2
7po7c8LzxTZ0ybU41qT5gD,0.304,0.535,215973,0.746,0,4,0.359,-5.644,0,0.275,109.994,4,0.648,3
3e39X4Q74yJzsYUEeyf4ws,0.0104,0.801,115610,0.693,0,0,0.376,-4.002,1,0.323,164.084,4,0.602,3
4fARroU7NKLCW5yV0zlk0D,0.103,0.496,226547,0.716,0,7,0.305,-3.686,1,0.121,169.658,3,0.478,1
7u9r4j7KSMW5yLsgjLRZGZ,0.0186,0.523,182467,0.975,0.449,9,0.353,-2.925,1,0.119,92.994,4,0.356,2
45jYIJVqddvpQzOE04GJ5D,0.0808,0.779,169042,0.662,0,7,0.161,-5.394,0,0.254,87.037,4,0.417,2
4wm3yc58l8AoyJwOe7p8w2,0.0673,0.752,197720,0.825,5.28E-06,11,0.136,-5.694,1,0.143,101.008,4,0.77,2
1kaWKD4fHrG3yl4N6FtJHl,4.50E-05,0.519,201060,0.945,1.07E-05,9,0.0666,-5.187,1,0.036,92.481,4,0.905,2
2dSimaa1gqyr0U0il3gMmd,0.882,0.414,211747,0.434,4.58E-06,0,0.106,-5.489,1,0.0349,78.501,4,0.213,2
1zVuDtGYWtwg2Id64zrL2K,0.00021,0.436,209027,0.942,1.65E-06,5,0.0824,-3.584,1,0.0955,170.046,4,0.636,2
6AVqy0paFrUcQPFHHrqJWv,0.0628,0.587,198933,0.464,0.000636,10,0.194,-8.731,1,0.0278,81.036,4,0.49,1
1rfpW0wZKZ8pAcL77rTspu,0.00334,0.422,140036,0.877,0,4,0.215,-5.129,1,0.0605,145.958,4,0.581,1
1SMb9R9lWqJYCDFWIj8vnY,0.883,0.572,64267,0.0743,0.792,10,0.106,-23.132,1,0.0542,109.442,3,0.53,1
1VadLLRSwFyQPTxLbLcmFI,0.455,0.283,225880,0.267,0.00208,1,0.194,-12.168,0,0.0318,134.363,4,0.151,2
5dqrgmHHBuUzwYKBXJuIm0,0.393,0.97,222905,0.71,0,4,0.138,-5.263,0,0.195,116.032,4,0.777,2
22j6YNL4LNG2IYKV9X3wah,0.71,0.637,166666,0.531,0.00932,0,0.117,-8.64,1,0.0665,80.007,4,0.299,2
5enVxpnAN5ty11Ii79dd3z,9.83E-05,0.451,304413,0.949,0.0112,6,0.318,-6.401,0,0.0691,100.033,4,0.421,1
41PCkAcfU1UiSKUDtt6tXQ,0.0319,0.839,215013,0.416,0,5,0.166,-7.658,1,0.0876,125.969,4,0.567,2
2yaqPP1e6j9KqhNGVEPpQJ,0.0452,0.453,260299,0.944,0,10,0.335,-4.396,1,0.154,160.065,4,0.338,2
2f9FpXmDVxZt7j1mh7Lc2X,0.098,0.913,191014,0.639,0.000303,0,0.153,-6.875,1,0.0993,100.968,4,0.51,2
4qAGr8V6mMg9itQpzcIB38,0.039,0.573,244914,0.711,0.000636,8,0.114,-6.6,1,0.0373,95.978,4,0.506,2
7jKUnzzOGhAlPjr7LkIUlE,0.202,0.796,173760,0.467,3.32E-05,11,0.206,-6.293,1,0.34,179.974,3,0.4,2
3ypjXT60dysqdW9kDhXPKd,0.000489,0.711,453000,0.784,0.0738,11,0.0419,-7.784,1,0.0494,122.989,4,0.594,1
56LzSIYECcW0o0J4jJx816,6.56E-05,0.408,103773,0.922,0.00555,2,0.584,-3.205,1,0.0616,139.913,4,0.537,1
2f40gs0QFsXr6u656dI1xn,0.132,0.577,241846,0.649,0,0,0.339,-8.447,1,0.0313,129.97,4,0.266,2
1bPoQ1zaUWZmiYrckwfulU,0.0177,0.905,178993,0.492,0,8,0.0994,-8.953,0,0.0936,140.076,4,0.605,2
4yEVyTEzn6crup6zuM6fhK,0.00611,0.519,217273,0.916,0.00078,7,0.404,-5.925,1,0.0687,112.439,4,0.475,1
1WuQ8WCF5cQIDTZfLiLhqG,0.205,0.864,173767,0.462,0,9,0.097,-10.358,1,0.426,133.869,4,0.207,1
40QcgQxe4XfM8j3IexKBvX,0.905,0,12467,0.32,1.99E-06,0,0.131,-32.26,0,0,0,0,0,1
1XzzHgGGmul65gGyjlmxBj,0.0258,0.677,188933,0.603,0.0266,7,0.104,-6.954,1,0.0237,106.028,4,0.601,2
3vsT4JQd2F1IW1r7Fj3ZeS,0.936,0.449,285680,0.107,0.0767,0,0.0961,-17.939,0,0.0297,94.477,4,0.106,2
2TM3O2xEshyBQwMoyTUgsh,0.001,0.725,183692,0.644,8.82E-06,1,0.261,-6.164,1,0.335,172.338,4,0.163,2
5A3fPy30SN2wuzrahpcxvV,0.0875,0.641,196188,0.537,9.05E-06,0,0.115,-5.452,0,0.0282,112.864,4,0.0681,3
2qCsMHBhz2qtQZ7m10DlO9,0.107,0.76,139566,0.662,0.000427,3,0.084,-5.451,0,0.107,148.026,4,0.846,2
1vNSWOXizAsU6n7T6jHw5h,0.000246,0.259,304060,0.94,0.715,1,0.104,-5.386,0,0.192,116.605,4,0.0365,2
49aRzdu6ITEHbWbLQaXTzi,5.19E-05,0.344,257173,0.828,0.000139,2,0.318,-3.105,1,0.037,127.975,4,0.182,2
5nfzx1nlmkzejYHrIbMJk6,4.11E-05,0.321,272335,0.697,0.0116,11,0.134,-4.44,1,0.0348,75.019,4,0.177,1
6GvrONKPVy5yRIs1LtBies,0.0252,0.896,186213,0.428,0,7,0.0804,-7.539,1,0.432,144.979,4,0.616,2
4bttwoLuF9aczC9wmZDg05,0.634,0.33,184120,0.211,0.758,7,0.148,-16.625,1,0.0454,73.225,5,0.215,2
6BGOvD5upU8PhDBWFhlYZV,5.24E-05,0.449,251013,0.805,0.845,1,0.23,-6.073,1,0.0425,180.041,4,0.342,2
7eSjpSUNaP55QMwPY2C7fb,0.00027,0.554,191213,0.826,1.14E-05,9,0.217,-4.927,1,0.0304,121.959,4,0.357,1
6viCrMdt8zgjOygIuJMC5X,0.404,0.696,169869,0.574,0,3,0.0954,-6.899,0,0.0949,93.033,4,0.434,3
0l2Kzhhu7zMQvJpLT8uASL,0.0483,0.675,162000,0.678,0,0,0.355,-6.079,1,0.0722,80.044,4,0.324,2
0lgnO7QgAEl24ktKPXfxNW,1.02E-05,0.333,224640,0.954,0.0124,10,0.0753,-5.707,1,0.0699,160.031,3,0.36,1
0TXNKTzawI6VgLoA9UauRp,0.263,0.681,216560,0.453,0,7,0.0543,-6.09,1,0.0278,125.772,4,0.348,3
3o2z50RlP3rndXDH8c7a0g,0.852,0.568,302280,0.472,0.345,2,0.691,-12.853,1,0.0382,124.433,4,0.764,1
0AlKgKy5V4LtjGS3QsdIQV,0.00392,0.535,212171,0.826,0.000381,2,0.112,-6.006,1,0.056,117.432,4,0.177,2
3uT1LZR35nVzYZdROws3MQ,0.776,0.354,85734,0.532,0,1,0.358,-15.894,1,0.544,73.145,3,0.378,1
6WVSnyKQGzs1fosa2I3FMQ,0.105,0.76,136831,0.665,0.399,4,0.0945,-7.021,0,0.0612,92.992,4,0.808,2
4CXv6V3fHDHKj3poAxEvuZ,9.95E-06,0.161,281520,0.992,0.705,4,0.375,-3.386,0,0.188,170.652,4,0.212,1
1eoHEohApA5EuLcqhbO2FF,0.00108,0.382,560853,0.963,0.00405,4,0.333,-6.364,0,0.255,147.944,4,0.0995,2
6l82XaHZyodfRvNo85Pdqr,0.842,0.493,219960,0.159,0.581,0,0.162,-11.048,1,0.0434,116.074,3,0.38,2
3HPH50WpeGtvRTF9HQ8Koy,0.165,0.628,190947,0.591,2.39E-05,7,0.102,-6.832,1,0.0294,115.027,4,0.258,1
6YhqpsXDsgnurlDMDm3X06,0.00937,0.715,264980,0.716,0.703,1,0.128,-8.313,1,0.0944,160.008,4,0.295,1
1I3ZAmPmbFV78oNKnibOiW,0.0571,0.824,137134,0.595,3.70E-06,11,0.0876,-6.346,1,0.091,140.039,4,0.157,2
4JRK0vJYbQGUswxlsiGeSt,0.13,0.767,206840,0.54,0,11,0.103,-7.307,1,0.0589,120.011,4,0.455,3
0feV26ESzVptPP83N82VAO,0.184,0.617,217296,0.558,1.03E-06,10,0.0911,-7.046,0,0.0431,147.932,4,0.4,2
614GWtz7F9A61E9OPZqNkU,0.506,0.634,218827,0.505,1.80E-06,0,0.116,-7.753,0,0.0341,89.045,4,0.136,2
73FUK1S7zTwaKXGJM2hr4p,0.72,0.579,234173,0.392,0.000983,0,0.105,-8.313,1,0.0266,133.991,4,0.253,2
6mfu6jyFgvnXeTPQrYNs8d,0.0596,0.814,298164,0.683,1.92E-05,1,0.671,-7.091,1,0.304,91.963,4,0.473,2
31DKOjIs3TJbEciiGom3pV,0.0107,0.608,337800,0.654,0.0745,7,0.0561,-10.255,1,0.0398,115.975,4,0.089,2
7msNVdnfJJcojcS97aAQgn,0.0781,0.586,263031,0.87,0.765,1,0.0842,-7.095,0,0.0923,163.015,3,0.85,2
3iGcJ6EsSRt3DoJGTOuGgg,0.0417,0.51,281855,0.355,0.00449,5,0.0918,-7.4,0,0.028,173.921,3,0.361,1
7pAl6xhxJtpuekgzY1dmlE,9.67E-05,0.503,192039,0.897,0.000474,6,0.0901,-5.213,0,0.0756,75.529,4,0.621,2
5dIfHv06X4O3l9vTTO8BaY,0.584,0.595,240500,0.383,0,4,0.111,-6.28,0,0.025,99.138,4,0.282,1
07M7L53TUzn34Y2wTMyMSH,0.00755,0.573,185953,0.579,0.00733,9,0.0608,-5.834,1,0.0405,121.884,4,0.674,1
5IQYgLgp3ETnZRLVyMNx92,0.401,0.618,28334,0.46,0.0416,1,0.142,-17.032,1,0.0753,126.328,4,0.838,1
1j6NZFHrpc09YmEZuSlmwf,0.272,0.603,241480,0.743,0.000226,1,0.104,-5.583,1,0.122,168.005,4,0.402,2
3UKobrVucp8j0sP8Anxqs1,0.568,0.707,185533,0.446,5.04E-06,9,0.222,-7.911,0,0.0301,130.015,4,0.465,2
0515aQJacIJ1DzopSYSvJL,0.816,0.819,97711,0.254,0,9,0.342,-12.484,1,0.328,129.397,4,0.42,2
7b0WhXsRuS4aJFwOI5WUFc,0.571,0.718,282953,0.564,0,3,0.106,-8.59,0,0.108,109.008,4,0.49,2
5hEeOcxAdyREwH9om3ZH5K,0.73,0.253,391413,0.299,0.00149,0,0.984,-11.681,0,0.0333,122.989,4,0.136,1
5LxjpP9bEsRKVV856cOND3,0.177,0.649,219933,0.459,0.00457,11,0.0612,-8.835,1,0.0344,118.105,4,0.407,2
68VR6uEFIwkBEZSBzyeJZ1,0.0523,0.638,196098,0.46,0.000153,7,0.123,-9.778,1,0.536,130.298,4,0.422,2
2cYALQZNXmuFGp2ecgpKMa,0.872,0.563,204067,0.283,0.000143,2,0.0899,-11.858,1,0.0395,106.973,4,0.228,2
36WYoQb7vQCNRGTMfRxmgw,0.714,0.68,220413,0.488,0,7,0.117,-7.763,0,0.0379,83.315,4,0.351,2
7AsPB1BR0yfDa17QHF5eDP,0.253,0.76,200642,0.592,0.0473,9,0.55,-8.07,0,0.0448,104.617,4,0.898,1
08iTtQ0n8G7WfTEWxq6kNT,0.00182,0.286,182500,0.731,0.0207,9,0.151,-7.352,0,0.0421,109.157,3,0.521,1
4MyUE442sr78tLKkcofyO7,0.979,0.39,234200,0.164,0.0744,0,0.0578,-15.394,1,0.0353,129.98,4,0.181,2
2isSdmQfVv32j2haL6hk9x,0.0278,0.469,171023,0.87,0,9,0.313,-4.475,0,0.342,86.622,4,0.652,3
7dueiKMJZZ8j1gPCCuWgzL,0.0249,0.758,189546,0.915,1.47E-05,0,0.0928,-3.857,0,0.0341,120.016,4,0.961,2
2O0pbz2z8j8PDWfyFCKhYl,0.7,0.488,181720,0.327,8.75E-06,8,0.0958,-5.317,1,0.0328,120.777,3,0.214,1
57OBlxZRcRyHFdlXlsHP7G,0.198,0.581,184619,0.62,7.18E-05,11,0.0895,-8.087,0,0.462,125.887,5,0.512,3
7J7HLHOT1TMILFcSLzyLXY,1.20E-06,0.0691,327000,0.816,0.844,4,0.0579,-7.777,1,0.0514,73.537,4,0.355,1
